Número,prioridade_label,Produto,Categoria,Grupo designado,hora_abertura,dia_semana,data_abertura,kpi_violado,risco_predito
INC8265499,P3,lcem,cat76,Team05,19,Segunda,2025-01-13,0,0.024486305
INC8265477,P3,lrev,cat97,Team17,18,Segunda,2025-01-13,0,0.0005753436
INC8265476,P3,lrev,cat95,Team17,18,Segunda,2025-01-13,0,0.003060526
INC8265463,P3,lhvp,cat73,Team14,18,Segunda,2025-01-13,0,0.024768824
INC8265461,P3,lhvp,cat73,Team14,18,Segunda,2025-01-13,0,0.024768824
INC8265458,P3,lrev,cat35,Team09,18,Segunda,2025-01-13,0,0.6891135
INC8265447,P3,lhco,cat85,Team11,17,Segunda,2025-01-13,0,0.072049215
INC8265442,P3,lemn,cat85,Team14,17,Segunda,2025-01-13,0,0.002311492
INC8265440,P3,lrev,cat35,Team05,17,Segunda,2025-01-13,0,0.11785363
INC8265436,P3,lhco,cat31,Team11,17,Segunda,2025-01-13,0,0.06550142
INC8265428,P2,lrev,cat96,Team14,17,Segunda,2025-01-13,0,0.0001590312
INC8265424,P3,lsin,cat31,Team11,17,Segunda,2025-01-13,0,0.9260423
INC8265420,P3,lcem,cat76,Team05,17,Segunda,2025-01-13,0,0.02659462
INC8265418,P3,lcem,cat91,Team05,16,Segunda,2025-01-13,0,0.011108569
INC8265407,P2,lcem,cat76,Team05,16,Segunda,2025-01-13,0,0.0044266125
INC8265406,P3,lhco,cat71,Team14,16,Segunda,2025-01-13,0,0.007276873
INC8265379,P2,lcem,cat76,Team05,16,Segunda,2025-01-13,0,0.0044266125
INC8265378,P3,lrev,cat36,Team05,16,Segunda,2025-01-13,0,0.15008
INC8265376,P3,lsin,cat29,Team05,16,Segunda,2025-01-13,0,0.015046566
INC8265374,P3,lsin,cat29,Team05,15,Segunda,2025-01-13,0,0.016927859
INC8265365,P3,lrel,cat85,Team14,15,Segunda,2025-01-13,0,0.0032428657
